Lea State,LEA,ID,Sex,Total
MA,Norwell,2509030,M,97
MA,Norwell,2509030,F,23
ME,RSU 11/MSAD 11,2310590,M,271
ME,RSU 11/MSAD 11,2310590,F,74
CT,STAMFORD SCHOOL DISTRICT,904320,M,1159
CT,STAMFORD SCHOOL DISTRICT,904320,F,514
NH,Gorham Randolph Shelburne Coop School District,3300035,M,18
NH,Gorham Randolph Shelburne Coop School District,3300035,F,31
NH,Hillsboro Deering Coop School District,3303750,M,355
NH,Hillsboro Deering Coop School District,3303750,F,70
CT,COLCHESTER SCHOOL DISTRICT,900840,M,112
CT,COLCHESTER SCHOOL DISTRICT,900840,F,71
CT,FAIRFIELD SCHOOL DISTRICT,901530,M,137
CT,FAIRFIELD SCHOOL DISTRICT,901530,F,32
RI,Johnston,4400540,M,249
RI,Johnston,4400540,F,77
RI,East Greenwich,4400300,M,15
RI,East Greenwich,4400300,F,7
MA,Tantasqua,2511490,M,198
MA,Tantasqua,2511490,F,80
NH,Hampton School District,3303510,M,11
NH,Hampton School District,3303510,F,2
MA,Westwood,2512810,M,7
MA,Westwood,2512810,F,0
VT,Milton Incorporated School District,5005610,M,266
VT,Milton Incorporated School District,5005610,F,106
MA,Grafton,2505370,M,187
MA,Grafton,2505370,F,38
MA,Gateway,2505160,M,38
MA,Gateway,2505160,F,6
MA,North Attleborough,2508730,M,291
MA,North Attleborough,2508730,F,49
ME,RSU 50,2314806,M,114
ME,RSU 50,2314806,F,14
CT,NORTH BRANFORD SCHOOL DISTRIC,902970,M,64
CT,NORTH BRANFORD SCHOOL DISTRIC,902970,F,43
NH,Concord School District,3302460,M,898
NH,Concord School District,3302460,F,120
MA,Waltham,2512000,M,445
MA,Waltham,2512000,F,105
ME,RSU 57/MSAD 57,2314670,M,684
ME,RSU 57/MSAD 57,2314670,F,187
VT,Burlington School District,5002820,M,222
VT,Burlington School District,5002820,F,52
NH,Berlin School District,3301860,M,281
NH,Berlin School District,3301860,F,144
MA,Brookline,2503150,M,134
MA,Brookline,2503150,F,34
NH,Laconia School District,3304140,M,457
NH,Laconia School District,3304140,F,211
MA,Millbury,2507890,M,301
MA,Millbury,2507890,F,202
CT,EAST HARTFORD SCHOOL DISTRICT,901260,M,252
CT,EAST HARTFORD SCHOOL DISTRICT,901260,F,209
ME,Lewiston Public Schools,2307320,M,1275
ME,Lewiston Public Schools,2307320,F,629
MA,Weston,2512750,M,55
MA,Weston,2512750,F,27
MA,Stoughton,2511250,M,364
MA,Stoughton,2511250,F,241
CT,TOLLAND SCHOOL DISTRICT,904560,M,20
CT,TOLLAND SCHOOL DISTRICT,904560,F,21
CT,ORANGE SCHOOL DISTRICT,903210,M,0
CT,ORANGE SCHOOL DISTRICT,903210,F,0
MA,Adams-Cheshire,2501780,M,92
MA,Adams-Cheshire,2501780,F,23
VT,Elmore Morristown Unified School District,5000391,M,144
VT,Elmore Morristown Unified School District,5000391,F,30
ME,York Public Schools,2314130,M,15
ME,York Public Schools,2314130,F,2
ME,RSU 83/MSAD 13,2310650,M,82
ME,RSU 83/MSAD 13,2310650,F,7
ME,RSU 19,2314785,M,394
ME,RSU 19,2314785,F,133
RI,Smithfield,4400990,M,56
RI,Smithfield,4400990,F,25
RI,Exeter-West Greenwich,4400360,M,52
RI,Exeter-West Greenwich,4400360,F,4
RI,North Kingstown,4400750,M,226
RI,North Kingstown,4400750,F,46
VT,Mill River Unified School District,5000393,M,79
VT,Mill River Unified School District,5000393,F,21
MA,Boston,2502790,M,4605
MA,Boston,2502790,F,1992
MA,Winchendon,2513080,M,116
MA,Winchendon,2513080,F,21
MA,Longmeadow,2506990,M,132
MA,Longmeadow,2506990,F,14
CT,WATERBURY SCHOOL DISTRICT,904830,M,9613
CT,WATERBURY SCHOOL DISTRICT,904830,F,5480
ME,RSU 67,2314777,M,98
ME,RSU 67,2314777,F,38
CT,MANCHESTER SCHOOL DISTRICT,902310,M,831
CT,MANCHESTER SCHOOL DISTRICT,902310,F,509
MA,Newton,2508610,M,492
MA,Newton,2508610,F,74
CT,HAMDEN SCHOOL DISTRICT,901860,M,952
CT,HAMDEN SCHOOL DISTRICT,901860,F,388
VT,Bennington Incorporated School District,5002130,M,71
VT,Bennington Incorporated School District,5002130,F,12
MA,Hamilton-Wenham,2505670,M,24
MA,Hamilton-Wenham,2505670,F,8
MA,Holliston,2506240,M,151
MA,Holliston,2506240,F,23
NH,Winnisquam Regional School District,3307300,M,521
NH,Winnisquam Regional School District,3307300,F,70
NH,Somersworth School District,3306240,M,313
NH,Somersworth School District,3306240,F,74
MA,Central Berkshire,2503390,M,88
MA,Central Berkshire,2503390,F,32
MA,Athol-Royalston,2502160,M,129
MA,Athol-Royalston,2502160,F,102
MA,Gloucester,2505280,M,459
MA,Gloucester,2505280,F,154
NH,Timberlane Regional School District,3306720,M,573
NH,Timberlane Regional School District,3306720,F,270
ME,Winslow Schools,2313860,M,56
ME,Winslow Schools,2313860,F,27
MA,Amesbury,2501860,M,77
MA,Amesbury,2501860,F,37
MA,Sudbury,2511340,M,21
MA,Sudbury,2511340,F,3
MA,Franklin,2505010,M,228
MA,Franklin,2505010,F,46
MA,Dedham,2504050,M,254
MA,Dedham,2504050,F,93
NH,Milton School District,3300616,M,307
NH,Milton School District,3300616,F,67
CT,LEDYARD SCHOOL DISTRICT,902160,M,168
CT,LEDYARD SCHOOL DISTRICT,902160,F,123
ME,RSU 01 - LKRSU,2314772,M,148
ME,RSU 01 - LKRSU,2314772,F,33
MA,Barnstable,2502310,M,227
MA,Barnstable,2502310,F,74
ME,RSU 22,2314815,M,132
ME,RSU 22,2314815,F,59
CT,REGIONAL SCHOOL DISTRICT 06,903515,M,57
CT,REGIONAL SCHOOL DISTRICT 06,903515,F,10
NH,Oyster River Coop School District,3305520,M,56
NH,Oyster River Coop School District,3305520,F,5
MA,Medway,2507590,M,24
MA,Medway,2507590,F,16
CT,ENFIELD SCHOOL DISTRICT,901470,M,858
CT,ENFIELD SCHOOL DISTRICT,901470,F,288
CT,WETHERSFIELD SCHOOL DISTRICT,905070,M,227
CT,WETHERSFIELD SCHOOL DISTRICT,905070,F,65
ME,RSU 13,2314787,M,282
ME,RSU 13,2314787,F,85
CT,COOPERATIVE EDUCATIONAL SERVICES,900910,M,79
CT,COOPERATIVE EDUCATIONAL SERVICES,900910,F,29
MA,Mansfield,2507230,M,225
MA,Mansfield,2507230,F,66
MA,Shrewsbury,2510770,M,303
MA,Shrewsbury,2510770,F,193
RI,Blackstone Valley Prep  A RI Mayoral Academy,4400015,M,45
RI,Blackstone Valley Prep  A RI Mayoral Academy,4400015,F,13
MA,Acton-Boxborough Regional School District,2501710,M,76
MA,Acton-Boxborough Regional School District,2501710,F,34
MA,North Reading,2508820,M,32
MA,North Reading,2508820,F,28
NH,White Mountain Regional School District,3307050,M,272
NH,White Mountain Regional School District,3307050,F,37
ME,Winthrop Public Schools,2313970,M,20
ME,Winthrop Public Schools,2313970,F,3
VT,Mount Mansfield Modified USD #401B,5000388,M,80
VT,Mount Mansfield Modified USD #401B,5000388,F,33
CT,DANBURY SCHOOL DISTRICT,901020,M,1702
CT,DANBURY SCHOOL DISTRICT,901020,F,735
CT,REGIONAL SCHOOL DISTRICT 17,903539,M,115
CT,REGIONAL SCHOOL DISTRICT 17,903539,F,21
MA,Hampden-Wilbraham,2505730,M,228
MA,Hampden-Wilbraham,2505730,F,135
CT,NAUGATUCK SCHOOL DISTRICT,902640,M,468
CT,NAUGATUCK SCHOOL DISTRICT,902640,F,233
ME,RSU 60/MSAD 60,2314700,M,595
ME,RSU 60/MSAD 60,2314700,F,80
CT,STRATFORD SCHOOL DISTRICT,904440,M,157
CT,STRATFORD SCHOOL DISTRICT,904440,F,100
RI,North Smithfield,4400810,M,80
RI,North Smithfield,4400810,F,29
MA,Amherst,2501890,M,2
MA,Amherst,2501890,F,2
MA,Marblehead,2507260,M,205
MA,Marblehead,2507260,F,20
CT,BLOOMFIELD SCHOOL DISTRICT,900330,M,455
CT,BLOOMFIELD SCHOOL DISTRICT,900330,F,224
ME,RSU 61/MSAD 61,2314210,M,226
ME,RSU 61/MSAD 61,2314210,F,97
CT,LEARN,903450,M,584
CT,LEARN,903450,F,318
MA,Dudley-Charlton Reg,2504360,M,92
MA,Dudley-Charlton Reg,2504360,F,25
NH,Littleton School District,3304380,M,79
NH,Littleton School District,3304380,F,20
MA,Weymouth,2512840,M,588
MA,Weymouth,2512840,F,248
MA,Bellingham,2502460,M,271
MA,Bellingham,2502460,F,29
MA,Millis,2507920,M,67
MA,Millis,2507920,F,10
MA,Bourne,2502820,M,302
MA,Bourne,2502820,F,88
MA,Winchester,2513110,M,30
MA,Winchester,2513110,F,9
VT,South Burlington School District,5007470,M,139
VT,South Burlington School District,5007470,F,45
MA,Ralph C Mahar,2509900,M,135
MA,Ralph C Mahar,2509900,F,163
NH,Mascenic Regional School District,3304670,M,167
NH,Mascenic Regional School District,3304670,F,43
CT,SOUTH WINDSOR SCHOOL DISTRICT,904170,M,420
CT,SOUTH WINDSOR SCHOOL DISTRICT,904170,F,137
ME,RSU 10,2314795,M,292
ME,RSU 10,2314795,F,87
RI,Tiverton,4401050,M,309
RI,Tiverton,4401050,F,109
MA,Chelmsford,2503510,M,119
MA,Chelmsford,2503510,F,3
MA,Swampscott,2511430,M,47
MA,Swampscott,2511430,F,7
ME,Hermon Public Schools,2306510,M,210
ME,Hermon Public Schools,2306510,F,55
MA,Quabbin,2500001,M,422
MA,Quabbin,2500001,F,205
ME,RSU 88/MSAD 24,2311010,M,2
ME,RSU 88/MSAD 24,2311010,F,0
CT,NEW MILFORD SCHOOL DISTRICT,902850,M,346
CT,NEW MILFORD SCHOOL DISTRICT,902850,F,79
CT,GREENWICH SCHOOL DISTRICT,901710,M,129
CT,GREENWICH SCHOOL DISTRICT,901710,F,105
CT,PLAINVILLE SCHOOL DISTRICT,903300,M,128
CT,PLAINVILLE SCHOOL DISTRICT,903300,F,30
MA,Dighton-Rehoboth,2504200,M,100
MA,Dighton-Rehoboth,2504200,F,14
RI,Coventry,4400210,M,147
RI,Coventry,4400210,F,61
MA,Rockport,2510200,M,0
MA,Rockport,2510200,F,0
NH,Pembroke School District,3305580,M,309
NH,Pembroke School District,3305580,F,115
MA,Institutional Schools,2511150,M,0
MA,Institutional Schools,2511150,F,0
CT,OXFORD SCHOOL DISTRICT,903240,M,28
CT,OXFORD SCHOOL DISTRICT,903240,F,15
MA,Lexington,2506840,M,169
MA,Lexington,2506840,F,17
NH,Conway School District,3302490,M,411
NH,Conway School District,3302490,F,38
MA,Fall River,2504830,M,2173
MA,Fall River,2504830,F,1348
MA,Burlington,2503240,M,145
MA,Burlington,2503240,F,7
NH,Sanborn Regional School District,3306080,M,421
NH,Sanborn Regional School District,3306080,F,163
NH,Monadnock Regional School District,3304890,M,280
NH,Monadnock Regional School District,3304890,F,57
MA,New Bedford,2508430,M,1872
MA,New Bedford,2508430,F,720
CT,EAST WINDSOR SCHOOL DISTRICT,901350,M,196
CT,EAST WINDSOR SCHOOL DISTRICT,901350,F,56
MA,Chicopee,2503660,M,760
MA,Chicopee,2503660,F,408
MA,Salem,2510380,M,128
MA,Salem,2510380,F,64
MA,Methuen,2507740,M,594
MA,Methuen,2507740,F,315
MA,Wachusett,2511880,M,409
MA,Wachusett,2511880,F,48
ME,MSAD 46,2314530,M,226
ME,MSAD 46,2314530,F,71
VT,Montpelier School District,5005700,M,21
VT,Montpelier School District,5005700,F,31
ME,Wells-Ogunquit CSD,2313490,M,80
ME,Wells-Ogunquit CSD,2313490,F,19
MA,Andover,2501950,M,255
MA,Andover,2501950,F,41
CT,REGIONAL SCHOOL DISTRICT 13,903535,M,151
CT,REGIONAL SCHOOL DISTRICT 13,903535,F,11
NH,Farmington School District,3303000,M,309
NH,Farmington School District,3303000,F,45
MA,Somerset,2510860,M,127
MA,Somerset,2510860,F,29
ME,Education in Unorganized Terr,2312100,M,2
ME,Education in Unorganized Terr,2312100,F,1
MA,MASSACHUSETTS DEPARTMENT OF YOUTH SERVICES,25SOP01,M,0
MA,MASSACHUSETTS DEPARTMENT OF YOUTH SERVICES,25SOP01,F,0
ME,RSU 09,2314809,M,661
ME,RSU 09,2314809,F,255
MA,Brockton,2503090,M,4766
MA,Brockton,2503090,F,2392
ME,RSU 79/MSAD 01,2310860,M,660
ME,RSU 79/MSAD 01,2310860,F,73
ME,RSU 20,2314791,M,179
ME,RSU 20,2314791,F,33
CT,NORWICH SCHOOL DISTRICT,903120,M,749
CT,NORWICH SCHOOL DISTRICT,903120,F,467
MA,Ashburnham-Westminster,2502040,M,24
MA,Ashburnham-Westminster,2502040,F,8
VT,Maple Run Unified School District,5000399,M,152
VT,Maple Run Unified School District,5000399,F,31
CT,WESTBROOK SCHOOL DISTRICT,904980,M,17
CT,WESTBROOK SCHOOL DISTRICT,904980,F,2
ME,RSU 04,2314783,M,78
ME,RSU 04,2314783,F,24
MA,Ware,2512030,M,230
MA,Ware,2512030,F,49
NH,Newport School District,3305310,M,356
NH,Newport School District,3305310,F,77
CT,REGIONAL SCHOOL DISTRICT 18,903540,M,27
CT,REGIONAL SCHOOL DISTRICT 18,903540,F,9
MA,Southborough,2510980,M,4
MA,Southborough,2510980,F,2
MA,Peabody,2509360,M,0
MA,Peabody,2509360,F,0
ME,Sanford Public Schools,2310500,M,769
ME,Sanford Public Schools,2310500,F,344
MA,East Bridgewater,2504440,M,20
MA,East Bridgewater,2504440,F,8
MA,Fitchburg Public Schools,2504890,M,670
MA,Fitchburg Public Schools,2504890,F,274
MA,Hopkinton,2506330,M,141
MA,Hopkinton,2506330,F,18
MA,Marshfield,2507350,M,124
MA,Marshfield,2507350,F,31
ME,Kittery Public Schools,2307140,M,100
ME,Kittery Public Schools,2307140,F,9
MA,West Springfield,2512510,M,335
MA,West Springfield,2512510,F,71
VT,Springfield School District,5007530,M,180
VT,Springfield School District,5007530,F,91
VT,Athens/Grafton Contract School District,5000026,M,5
VT,Athens/Grafton Contract School District,5000026,F,0
NH,Sunapee School District,3306540,M,34
NH,Sunapee School District,3306540,F,19
CT,ROCKY HILL SCHOOL DISTRICT,903840,M,45
CT,ROCKY HILL SCHOOL DISTRICT,903840,F,21
CT,THOMASTON SCHOOL DISTRICT,904500,M,84
CT,THOMASTON SCHOOL DISTRICT,904500,F,25
NH,Bow School District,3301950,M,143
NH,Bow School District,3301950,F,17
NH,Newfound Area School District,3305220,M,277
NH,Newfound Area School District,3305220,F,37
VT,Champlain Valley Unified School District,5000396,M,113
VT,Champlain Valley Unified School District,5000396,F,19
MA,Dartmouth,2504020,M,203
MA,Dartmouth,2504020,F,35
MA,Mohawk Trail,2507990,M,9
MA,Mohawk Trail,2507990,F,0
MA,Berkshire Hills,2502530,M,20
MA,Berkshire Hills,2502530,F,0
MA,Pentucket Regional School District,2509450,M,92
MA,Pentucket Regional School District,2509450,F,36
ME,RSU 29/MSAD 29,2311160,M,103
ME,RSU 29/MSAD 29,2311160,F,10
CT,FARMINGTON SCHOOL DISTRICT,901560,M,53
CT,FARMINGTON SCHOOL DISTRICT,901560,F,2
MA,Granby,2505400,M,120
MA,Granby,2505400,F,8
ME,RSU 02,2314776,M,122
ME,RSU 02,2314776,F,50
CT,MADISON SCHOOL DISTRICT,902280,M,26
CT,MADISON SCHOOL DISTRICT,902280,F,10
CT,WALLINGFORD SCHOOL DISTRICT,904740,M,379
CT,WALLINGFORD SCHOOL DISTRICT,904740,F,104
MA,Swansea,2511460,M,153
MA,Swansea,2511460,F,54
CT,CROMWELL SCHOOL DISTRICT,900990,M,42
CT,CROMWELL SCHOOL DISTRICT,900990,F,6
MA,Pioneer Valley,2509600,M,27
MA,Pioneer Valley,2509600,F,0
ME,Bangor Public Schools,2302820,M,1056
ME,Bangor Public Schools,2302820,F,352
MA,Westborough,2512600,M,70
MA,Westborough,2512600,F,8
VT,Otter Valley Unified Union School District,5000392,M,98
VT,Otter Valley Unified Union School District,5000392,F,22
MA,Ashland,2502100,M,244
MA,Ashland,2502100,F,30
VT,Orange Southwest Unified School District,5000400,M,74
VT,Orange Southwest Unified School District,5000400,F,24
CT,GLASTONBURY SCHOOL DISTRICT,901620,M,117
CT,GLASTONBURY SCHOOL DISTRICT,901620,F,24
ME,RSU 31/MSAD 31,2311250,M,14
ME,RSU 31/MSAD 31,2311250,F,6
MA,Webster,2512240,M,480
MA,Webster,2512240,F,213
MA,Cohasset,2503780,M,35
MA,Cohasset,2503780,F,25
ME,South Portland Public Schools,2312330,M,332
ME,South Portland Public Schools,2312330,F,108
CT,EAST HAMPTON SCHOOL DISTRICT,901230,M,60
CT,EAST HAMPTON SCHOOL DISTRICT,901230,F,9
CT,BROOKFIELD SCHOOL DISTRICT,900540,M,153
CT,BROOKFIELD SCHOOL DISTRICT,900540,F,33
MA,Mendon-Upton,2507680,M,254
MA,Mendon-Upton,2507680,F,5
MA,Beverly,2502640,M,225
MA,Beverly,2502640,F,111
ME,RSU 63/MSAD 63,2314470,M,219
ME,RSU 63/MSAD 63,2314470,F,0
MA,Belchertown,2502430,M,151
MA,Belchertown,2502430,F,15
MA,Haverhill,2505970,M,749
MA,Haverhill,2505970,F,352
MA,Pittsfield,2509630,M,557
MA,Pittsfield,2509630,F,231
CT,NEWINGTON SCHOOL DISTRICT,902880,M,168
CT,NEWINGTON SCHOOL DISTRICT,902880,F,57
MA,Nantucket,2508250,M,93
MA,Nantucket,2508250,F,13
ME,Gorham Public Schools,2306060,M,183
ME,Gorham Public Schools,2306060,F,78
RI,Barrington,4400030,M,157
RI,Barrington,4400030,F,28
MA,Dennis-Yarmouth,2504140,M,378
MA,Dennis-Yarmouth,2504140,F,130
MA,Ayer Shirley School District,2500542,M,41
MA,Ayer Shirley School District,2500542,F,14
NH,Portsmouth School District,3305820,M,103
NH,Portsmouth School District,3305820,F,23
RI,Warwick,4401110,M,947
RI,Warwick,4401110,F,396
MA,Chelsea,2503540,M,942
MA,Chelsea,2503540,F,348
CT,BOLTON SCHOOL DISTRICT,900360,M,22
CT,BOLTON SCHOOL DISTRICT,900360,F,9
CT,NEW LONDON SCHOOL DISTRICT,902820,M,356
CT,NEW LONDON SCHOOL DISTRICT,902820,F,215
CT,CHESHIRE SCHOOL DISTRICT,900750,M,197
CT,CHESHIRE SCHOOL DISTRICT,900750,F,34
CT,ELLINGTON SCHOOL DISTRICT,901440,M,151
CT,ELLINGTON SCHOOL DISTRICT,901440,F,25
ME,RSU 55/MSAD 55,2314190,M,341
ME,RSU 55/MSAD 55,2314190,F,82
MA,Needham,2508370,M,132
MA,Needham,2508370,F,65
MA,Ludlow,2507050,M,377
MA,Ludlow,2507050,F,166
MA,Randolph,2509930,M,415
MA,Randolph,2509930,F,320
MA,Scituate,2510560,M,56
MA,Scituate,2510560,F,14
ME,MSAD 27,2311100,M,71
ME,MSAD 27,2311100,F,38
NH,Fall Mountain Regional School District,3302990,M,255
NH,Fall Mountain Regional School District,3302990,F,48
NH,Londonderry School District,3304410,M,465
NH,Londonderry School District,3304410,F,99
NH,Milford School District,3304830,M,450
NH,Milford School District,3304830,F,310
NY,SALAMANCA CITY SCHOOL DISTRICT,3625440,M,443
NY,SALAMANCA CITY SCHOOL DISTRICT,3625440,F,188
CT,EAST HADDAM SCHOOL DISTRICT,901200,M,37
CT,EAST HADDAM SCHOOL DISTRICT,901200,F,12
CT,REGIONAL SCHOOL DISTRICT 05,903660,M,50
CT,REGIONAL SCHOOL DISTRICT 05,903660,F,24
NY,LIVERPOOL CENTRAL SCHOOL DISTRICT,3617520,M,2433
NY,LIVERPOOL CENTRAL SCHOOL DISTRICT,3617520,F,611
MA,Monson,2508040,M,55
MA,Monson,2508040,F,9
NJ,Barnegat Township School District,3416470,M,894
NJ,Barnegat Township School District,3416470,F,417
MA,Foxborough,2504950,M,144
MA,Foxborough,2504950,F,40
NJ,RIVERSIDE TOWNSHIP SCHOOL DISTRICT,3414010,M,90
NJ,RIVERSIDE TOWNSHIP SCHOOL DISTRICT,3414010,F,34
NY,OCEANSIDE UNION FREE SCHOOL DISTRICT,3621570,M,264
NY,OCEANSIDE UNION FREE SCHOOL DISTRICT,3621570,F,107
NY,HANNIBAL CENTRAL SCHOOL DISTRICT,3613590,M,396
NY,HANNIBAL CENTRAL SCHOOL DISTRICT,3613590,F,284
NY,LOWVILLE ACADEMY & CENTRAL SCHOOL DISTRICT,3617820,M,31
NY,LOWVILLE ACADEMY & CENTRAL SCHOOL DISTRICT,3617820,F,6
CT,AVON SCHOOL DISTRICT,900120,M,95
CT,AVON SCHOOL DISTRICT,900120,F,11
CT,MONTVILLE SCHOOL DISTRICT,902580,M,188
CT,MONTVILLE SCHOOL DISTRICT,902580,F,29
NJ,Hackettstown Public School District,3406300,M,125
NJ,Hackettstown Public School District,3406300,F,48
NY,LONGWOOD CENTRAL SCHOOL DISTRICT,3619230,M,1800
NY,LONGWOOD CENTRAL SCHOOL DISTRICT,3619230,F,739
NY,BAY SHORE UNION FREE SCHOOL DISTRICT,3604080,M,869
NY,BAY SHORE UNION FREE SCHOOL DISTRICT,3604080,F,356
MA,Quincy,2509870,M,736
MA,Quincy,2509870,F,285
NY,PULASKI CENTRAL SCHOOL DISTRICT,3623880,M,295
NY,PULASKI CENTRAL SCHOOL DISTRICT,3623880,F,107
NY,PLEASANTVILLE UNION FREE SCHOOL DISTRICT,3623310,M,83
NY,PLEASANTVILLE UNION FREE SCHOOL DISTRICT,3623310,F,16
NJ,Wyckoff Township Public School District,3418360,M,21
NJ,Wyckoff Township Public School District,3418360,F,0
NY,INDIAN RIVER CENTRAL SCHOOL DISTRICT,3615300,M,1050
NY,INDIAN RIVER CENTRAL SCHOOL DISTRICT,3615300,F,183
MA,Saugus,2510500,M,195
MA,Saugus,2510500,F,30
NJ,Deptford Township Public School District,3403900,M,371
NJ,Deptford Township Public School District,3403900,F,209
NY,JERICHO UNION FREE SCHOOL DISTRICT,3615810,M,85
NY,JERICHO UNION FREE SCHOOL DISTRICT,3615810,F,2
ME,RSU 87/MSAD 23,2310980,M,45
ME,RSU 87/MSAD 23,2310980,F,3
NH,Hudson School District,3303930,M,587
NH,Hudson School District,3303930,F,186
NY,CHITTENANGO CENTRAL SCHOOL DISTRICT,3607470,M,148
NY,CHITTENANGO CENTRAL SCHOOL DISTRICT,3607470,F,24
NY,ELMIRA CITY SCHOOL DISTRICT,3610560,M,2452
NY,ELMIRA CITY SCHOOL DISTRICT,3610560,F,1252
CT,UNIFIED SCHOOL DISTRICT #2,900004,M,0
CT,UNIFIED SCHOOL DISTRICT #2,900004,F,0
CT,WINDHAM SCHOOL DISTRICT,905190,M,612
CT,WINDHAM SCHOOL DISTRICT,905190,F,143
NY,BAINBRIDGE-GUILFORD CENTRAL SCHOOL DISTRICT,3603810,M,150
NY,BAINBRIDGE-GUILFORD CENTRAL SCHOOL DISTRICT,3603810,F,22
NY,WAYNE CENTRAL SCHOOL DISTRICT,3630330,M,408
NY,WAYNE CENTRAL SCHOOL DISTRICT,3630330,F,146
MA,Dracut,2504320,M,329
MA,Dracut,2504320,F,90
NY,LIVONIA CENTRAL SCHOOL DISTRICT,3617640,M,443
NY,LIVONIA CENTRAL SCHOOL DISTRICT,3617640,F,197
NY,HAUPPAUGE UNION FREE SCHOOL DISTRICT,3613980,M,587
NY,HAUPPAUGE UNION FREE SCHOOL DISTRICT,3613980,F,203
MA,Fairhaven,2504800,M,522
MA,Fairhaven,2504800,F,132
MA,Tyngsborough,2511760,M,48
MA,Tyngsborough,2511760,F,4
NJ,BRANCHBURG TOWNSHIP School District,3402160,M,8
NJ,BRANCHBURG TOWNSHIP School District,3402160,F,0
NY,EAST ISLIP UNION FREE SCHOOL DISTRICT,3609720,M,371
NY,EAST ISLIP UNION FREE SCHOOL DISTRICT,3609720,F,24
NY,EAST WILLISTON UNION FREE SCHOOL DISTRICT,3610050,M,25
NY,EAST WILLISTON UNION FREE SCHOOL DISTRICT,3610050,F,3
RI,Central Falls,4400120,M,147
RI,Central Falls,4400120,F,86
CT,SOMERS SCHOOL DISTRICT,904140,M,98
CT,SOMERS SCHOOL DISTRICT,904140,F,22
NJ,Lacey Township School District,3408100,M,403
NJ,Lacey Township School District,3408100,F,162
NJ,Moorestown Township Public School District,3410710,M,113
NJ,Moorestown Township Public School District,3410710,F,38
NY,DANSVILLE CENTRAL SCHOOL DISTRICT,3608790,M,644
NY,DANSVILLE CENTRAL SCHOOL DISTRICT,3608790,F,409
ME,RSU 40/MSAD 40,2311550,M,288
ME,RSU 40/MSAD 40,2311550,F,119
CT,BRIDGEPORT SCHOOL DISTRICT,900450,M,7425
CT,BRIDGEPORT SCHOOL DISTRICT,900450,F,3924
NY,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,3612990,M,42
NY,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,3612990,F,0
ME,RSU 56,2314833,M,120
ME,RSU 56,2314833,F,54
NY,GOWANDA CENTRAL SCHOOL DISTRICT,3612390,M,308
NY,GOWANDA CENTRAL SCHOOL DISTRICT,3612390,F,55
NH,Dover School District,3302640,M,321
NH,Dover School District,3302640,F,129
NY,SPENCERPORT CENTRAL SCHOOL DISTRICT,3627780,M,913
NY,SPENCERPORT CENTRAL SCHOOL DISTRICT,3627780,F,305
NY,UNION SPRINGS CENTRAL SCHOOL DISTRICT,3629250,M,167
NY,UNION SPRINGS CENTRAL SCHOOL DISTRICT,3629250,F,95
NY,LAKELAND CENTRAL SCHOOL DISTRICT,3616620,M,373
NY,LAKELAND CENTRAL SCHOOL DISTRICT,3616620,F,64
CT,CAPITOL REGION EDUCATION COUN,900700,M,1090
CT,CAPITOL REGION EDUCATION COUN,900700,F,694
NJ,Edison Township School District,3404500,M,1310
NJ,Edison Township School District,3404500,F,463
NY,RED CREEK CENTRAL SCHOOL DISTRICT,3624210,M,265
NY,RED CREEK CENTRAL SCHOOL DISTRICT,3624210,F,59
NJ,Freehold Borough School District,3405580,M,164
NJ,Freehold Borough School District,3405580,F,29
